# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.4918493276655776,6.762623741478025,1.771987152987199,-135.02982429576593,2.4154492618367773,4.999999999999937,0.026278964101433808,-136.9063581138728,3.646437557550228,-1.1592378869843534
 0.49534334014159365,6.756632669472044,1.7659996525726511,-135.01708359744683,2.4329193242168574,4.999999999999952,0.0260075254553088,-136.9104085055126,3.634956645414325,-1.1678453904863524
 0.49881879177810595,6.7506319142198405,1.7599998294720236,-135.00445048142487,2.450296582399419,5.000000000000064,0.02575193411324739,-136.91446729568617,3.625025092343025,-1.176380310666762
 0.5022756226520378,6.744622258808239,1.753988478697322,-134.9919193827669,2.467580736769079,5.000000000000096,0.02551176044390656,-136.91853384346356,3.616633278584319,-1.1848417043811255
 0.5057137724159043,6.738604486324067,1.7479663952605515,-134.97948485591414,2.484771485588411,4.999999999999935,0.025286605815591594,-136.9226075066897,3.609773902450919,-1.1932286367596574
 0.5091331802901349,6.732579379854147,1.7419343741737168,-134.9671415666079,2.501868524959564,4.999999999999967,0.025076104278674963,-136.926687642086,3.6044419884743157,-1.201540181162534
 0.5125337850553917,6.7265477224853045,1.7358932104488234,-134.9548842840058,2.5188715487858477,4.999999999999934,0.024879916284980694,-136.9307736053517,3.600634851427999,-1.2097754194349821
 0.5159155250448793,6.720510297304365,1.7298436990978763,-134.9427078731412,2.5357802487332854,5.0,0.024697731280751475,-136.9348647512659,3.598352098336808,-1.2179334419014203
 0.5192783381366355,6.714467887398154,1.7237866351328803,-134.93060728759616,2.552594314192067,5.000000000000132,0.0245292667975574,-136.93896043378922,3.597595618176022,-1.226013347545454
 0.5226221617458007,6.708421275853495,1.7177228135658407,-134.91857756243186,2.569313432237893,5.000000000000067,0.024374263934467608,-136.9430600061659,3.5983696016721534,-1.234014244094788
 0.5259469328168533,6.702371245757214,1.711653029408763,-134.90661380727727,2.5859372875931568,5.000000000000067,0.024232492769600492,-136.94716282102593,3.6006805425050277,-1.2419352481329924
 0.5292525878158123,6.696318580196137,1.7055780776736522,-134.89471119964227,2.602465562587952,5.0000000000000675,0.024103741502974885,-136.9512682304873,3.6045372507683657,-1.2497754851903826
 0.5325390627223955,6.6902640622570875,1.699498753372513,-134.88286497841779,2.6188979371208676,4.999999999999966,0.023987827363525057,-136.95537558625824,3.6099509064010107,-1.2575340898910836
 0.5358062930221277,6.684208475026891,1.6934158515173507,-134.87107043743586,2.6352340886195287,5.000000000000034,0.02388458848525938,-136.95948423973968,3.6169350665838147,-1.2652102060157355
 0.539054213698397,6.678152601592373,1.6873301671201706,-134.85932291924837,2.651473692000875,4.999999999999898,0.023793885774992717,-136.96359354212763,3.6237412311220063,-1.2721835318278667
 0.5422843312758607,6.672097225040358,1.6812424951929779,-134.84761780900155,2.665027695565853,4.196133187083773,0.023715603917025662,-136.96770284451554,3.610284262671804,-1.2713679748281719
 0.5455160105086352,6.666043128457671,1.675153630747777,-134.83595052832547,2.648869299401981,-5.0,0.023649646853163786,-136.971811497997,3.5785151237624957,-1.263386295067549
 0.5487670793123548,6.659991094931137,1.669064368796574,-134.82431652944294,2.6326139553833827,-5.000000000000034,0.02359594156904533,-136.97591885376795,3.548576228173428,-1.2553258777895298
 0.5520374727090107,6.6539419075475825,1.6629755043513732,-134.8127112891788,2.6162619884001033,-4.999999999999966,0.023554436372046593,-136.98002426322932,3.520427266912483,-1.2471875278303108
 0.55532712624425,6.6478963493938314,1.6568878324241805,-134.80113030317466,2.599813720723907,-5.000000000000034,0.023525101026026077,-136.98412707808936,3.49403088736189,-1.2389720610136223
 0.5586359759799899,6.641855203556708,1.650802148027,-134.78956907999634,2.5832694720452074,-4.9999999999999,0.023507925967672292,-136.98822665046603,3.469352566968853,-1.2306803039123382
 0.5619639584871164,6.635819253123037,1.644719246171838,-134.7780231353424,2.566629559509575,-4.999999999999966,0.0235029243457104,-136.99232233298932,3.4463605427561843,-1.2223130937358886
 0.565311010838267,6.629789281179646,1.6386399218706988,-134.76648798618487,2.5498942977538226,-4.999999999999933,0.023510130338521902,-136.99641347890355,3.425025693032627,-1.2138712780200978
 0.5686770706006936,6.6237660708133586,1.6325649701355878,-134.75495914501428,2.5330639989416897,-4.999999999999901,0.023529598406806407,-137.00049944216926,3.4053215227483737,-1.205355714648905
 0.5720620758291973,6.617750405110999,1.62649518597851,-134.74343211385502,2.516138972799171,-4.999999999999967,0.023561404444784266,-137.00457957756555,3.387224044379252,-1.1967672714811306
 0.5754659650591355,6.611743067159393,1.620431364411471,-134.73190237841098,2.4991195266494803,-5.0,0.023605649804749485,-137.0086532407917,3.3707117492252032,-1.1881068263483752
 0.578888677299496,6.605744840045366,1.614374300446475,-134.72036540204817,2.482005965447678,-5.0,0.023662456841587545,-137.0127197885691,3.355765547012619,-1.1793752667400599
 0.582330152026032,6.599756506855742,1.6083247890955277,-134.70881661972996,2.464798591814998,-4.999999999999968,0.02373197107789825,-137.01677857874267,3.3423687331157517,-1.1705734897365345
 0.5857903291744557,6.593778850677348,1.6022836253706343,-134.69725143181802,2.447497706072879,-5.000000000000064,0.023814361506475982,-137.0208289703824,3.3305069438202786,-1.1617024018224655
 0.589269149133686,6.587812654597007,1.5962516042837995,-134.6856651977875,2.4301036062767274,-5.000000000000096,0.023909819961806505,-137.02487032388456,3.320168128641006,-1.1527629186661918
 0.5927665527391441,6.581858701701545,1.590229520847029,-134.67405322980366,2.4126165882494366,-5.000000000000032,0.024018569096711486,-137.02890200107254,3.3113425453395466,-1.143755964995336
 0.5962824812660935,6.575917775077787,1.5842181700723272,-134.662410786086,2.39503694561469,-4.999999999999968,0.024140851331711448,-137.03292336529773,3.3040227210539737,-1.1346824744842199
 0.5998168764230192,6.569990657812558,1.5782183469717,-134.65073306418233,2.377364969830061,-5.000000000000094,0.024276940703093653,-137.0369337815402,3.298203469558312,-1.1255433894534426
 0.6033696803450413,6.564078132992683,1.572230846557152,-134.63901519396006,2.3596009502199506,-4.999999999999906,0.0244271375840528,-137.04093261650866,3.2938818717071485,-1.1163396608494458
 0.6069408355873579,6.558180983704986,1.5662564638406884,-134.62725223044635,2.3417451740083677,-5.000000000000062,0.024591771065978183,-137.0449192387407,3.2910573034481567,-1.1070722480193567
 0.6105302851187092,6.552299993036294,1.5602959938343144,-134.61543914635084,2.3237979263516113,-4.999999999999938,0.024771202342605186,-137.04889301870253,3.2897314270617004,-1.0977421185077654
 0.6141379723148626,6.546435944073431,1.554350231550035,-134.60357082440265,2.3057594903708445,-5.000000000000031,0.024965826223702147,-137.05285332888815,3.289908233743816,-1.088350248001828
 0.6177638409521067,6.540589619903222,1.5484199719998557,-134.5916420493185,2.2876301471846237,-5.000000000000061,0.02517606693681297,-137.05679954391871,3.29159406423433,-1.078897620074767
 0.6214078352007524,6.534761803612492,1.542506010195781,-134.57964749947956,2.2694101759413954,-4.999999999999939,0.025402390269449664,-137.06073104064114,3.294797645130638,-1.0693852260618064
 0.6250698996186305,6.528953278288066,1.5366091411498166,-134.5675817382592,2.2510998538520046,-5.000000000000091,0.025645295634293543,-137.0646471982265,3.2995301370726713,-1.0598140649077985
